Dates,DayOfWeek,PdDistrict,Address,X,Y
24.03.2015,Saturday,BAYVIEW,0 Block of COMMER CT,-122.3849537,37.73263843
24.03.2015,Saturday,BAYVIEW,0 Block of COMMER CT,-122.3849537,37.73263843
24.03.2015,Saturday,CENTRAL,700 Block of BEACH ST,-122.4214054,37.80659907
24.03.2015,Saturday,SOUTHERN,10TH ST . HARRISON ST,-122.4112792,37.77157858
24.03.2015,Saturday,PARK,HAIGHT ST . PIERCE ST,-122.4337374,37.77168752
24.03.2015,Saturday,BAYVIEW,3RD ST . NEWHALL ST,-122.3893106,37.73874184
24.03.2015,Saturday,CENTRAL,300 Block of GEARY ST,-122.4090552,37.78719796
24.03.2015,Saturday,SOUTHERN,0 Block of 3RD ST,-122.4028355,37.7868009
24.03.2015,Saturday,CENTRAL,300 Block of GEARY ST,-122.4090552,37.78719796
24.03.2015,Saturday,CENTRAL,300 Block of GEARY ST,-122.4090552,37.78719796
24.03.2015,Saturday,CENTRAL,300 Block of GEARY ST,-122.4090552,37.78719796
24.03.2015,Saturday,INGLESIDE,0 Block of EXCELSIOR AV,-122.4331974,37.72609718
24.03.2015,Saturday,INGLESIDE,0 Block of EXCELSIOR AV,-122.4331974,37.72609718
24.03.2015,Saturday,SOUTHERN,10TH ST . HARRISON ST,-122.4112792,37.77157858
24.03.2015,Saturday,SOUTHERN,800 Block of HARRISON ST,-122.4007999,37.77993387
24.03.2015,Saturday,CENTRAL,200 Block of STOCKTON ST,-122.4066587,37.78827453
24.03.2015,Saturday,CENTRAL,400 Block of BATTERY ST,-122.4003026,37.79523907
24.03.2015,Saturday,CENTRAL,400 Block of BATTERY ST,-122.4003026,37.79523907
24.03.2015,Saturday,SOUTHERN,900 Block of FOLSOM ST,-122.4038604,37.77981372
24.03.2015,Saturday,SOUTHERN,900 Block of FOLSOM ST,-122.4038604,37.77981372
24.03.2015,Saturday,TARAVAL,1600 Block of 48TH AV,-122.5078071,37.75564661
24.03.2015,Saturday,TARAVAL,1600 Block of 48TH AV,-122.5078071,37.75564661
24.03.2015,Saturday,TENDERLOIN,LEAVENWORTH ST . GOLDEN GATE AV,-122.4138696,37.78186219
24.03.2015,Saturday,SOUTHERN,100 Block of VALENCIA ST,-122.422375,37.7707189
24.03.2015,Saturday,CENTRAL,2800 Block of TAYLOR ST,-122.4159234,37.80859051
24.03.2015,Saturday,RICHMOND,7TH AV . CABRILLO ST,-122.4649438,37.77531936
24.03.2015,Saturday,NORTHERN,300 Block of FELL ST,-122.4235599,37.7757958
24.03.2015,Saturday,NORTHERN,200 Block of PAGE ST,-122.4248295,37.77372136
24.03.2015,Saturday,SOUTHERN,800 Block of MISSION ST,-122.4053955,37.78351007
24.03.2015,Saturday,MISSION,500 Block of BARTLETT ST,-122.4191389,37.74857313
24.03.2015,Saturday,BAYVIEW,2500 Block of 3RD ST,-122.3879977,37.75666781
24.03.2015,Saturday,SOUTHERN,FOLSOM ST . 1ST ST,-122.3944849,37.78729824
24.03.2015,Saturday,TARAVAL,100 Block of SARGENT ST,-122.4639786,37.71607571
24.03.2015,Saturday,TARAVAL,100 Block of SARGENT ST,-122.4639786,37.71607571
24.03.2015,Saturday,SOUTHERN,11TH ST . HARRISON ST,-122.4124833,37.77063059
24.03.2015,Saturday,TENDERLOIN,TURK ST . TAYLOR ST,-122.4107688,37.78321452
24.03.2015,Saturday,NORTHERN,0 Block of OAK ST,-122.4201887,37.77537966
24.03.2015,Saturday,BAYVIEW,800 Block of INGERSON AV,-122.3906325,37.71781337
24.03.2015,Saturday,CENTRAL,300 Block of GRANT AV,-122.4056187,37.79032009
24.03.2015,Saturday,MISSION,2900 Block of 18TH ST,-122.4115742,37.76161664
24.03.2015,Saturday,MISSION,2900 Block of 18TH ST,-122.4115742,37.76161664
24.03.2015,Saturday,RICHMOND,5400 Block of GEARY BL,-122.4777721,37.78028491
24.03.2015,Saturday,SOUTHERN,800 Block of MARKET ST,-122.406521,37.78506294
24.03.2015,Saturday,SOUTHERN,800 Block of MARKET ST,-122.406521,37.78506294
24.03.2015,Saturday,NORTHERN,MCALLISTER ST . GOUGH ST,-122.4235452,37.77967201
24.03.2015,Saturday,BAYVIEW,200 Block of BAY SHORE BL,-122.4043041,37.74421808
24.03.2015,Saturday,NORTHERN,GEARY BL . STEINER ST,-122.4345637,37.78415049
24.03.2015,Saturday,CENTRAL,WASHINGTON ST . THE EMBARCADERONORTH ST,-122.3953297,37.7966653
24.03.2015,Saturday,CENTRAL,FRANCISCO ST . MONTGOMERY ST,-122.4053614,37.80569474
24.03.2015,Saturday,NORTHERN,LARKIN ST . EDDY ST,-122.4175307,37.78331075
24.03.2015,Saturday,CENTRAL,1000 Block of HYDE ST,-122.4173682,37.79050942
24.03.2015,Saturday,CENTRAL,1000 Block of HYDE ST,-122.4173682,37.79050942
24.03.2015,Saturday,CENTRAL,BEACH ST . HYDE ST,-122.4205641,37.80665678
24.03.2015,Saturday,RICHMOND,PACIFIC AV . BRODERICK ST,-122.4430074,37.79229636
24.03.2015,Saturday,TENDERLOIN,0 Block of POWELL ST,-122.4078454,37.78509432
24.03.2015,Saturday,PARK,3600 Block of 16TH ST,-122.4342107,37.76411417
24.03.2015,Saturday,BAYVIEW,100 Block of DOLPHIN CT,-122.3714763,37.72789894
24.03.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
24.03.2015,Saturday,NORTHERN,300 Block of FULTON ST,-122.4225365,37.77879588
24.03.2015,Saturday,NORTHERN,700 Block of ELLIS ST,-122.4185621,37.78418471
24.03.2015,Saturday,INGLESIDE,200 Block of 30TH ST,-122.4250512,37.74224185
24.03.2015,Saturday,SOUTHERN,WELSH ST . 4TH ST,-122.3975436,37.77913196
24.03.2015,Saturday,TENDERLOIN,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
24.03.2015,Saturday,NORTHERN,PINE ST . LARKIN ST,-122.4188447,37.78982977
24.03.2015,Saturday,SOUTHERN,900 Block of MARKET ST,-122.4097084,37.78282765
24.03.2015,Saturday,SOUTHERN,900 Block of MARKET ST,-122.4097084,37.78282765
24.03.2015,Saturday,MISSION,17TH ST . MISSION ST,-122.4195157,37.76342923
24.03.2015,Saturday,MISSION,17TH ST . MISSION ST,-122.4195157,37.76342923
24.03.2015,Saturday,MISSION,17TH ST . MISSION ST,-122.4195157,37.76342923
24.03.2015,Saturday,CENTRAL,800 Block of CHESTNUT ST,-122.4173578,37.80329385
24.03.2015,Saturday,NORTHERN,POLK ST . EDDY ST,-122.4191831,37.78309982
24.03.2015,Saturday,SOUTHERN,ALAMEDA ST . VERMONT ST,-122.4048787,37.76853147
24.03.2015,Saturday,RICHMOND,MARTIN LUTHER KING JR DR . 7TH AV,-122.4643833,37.7664286
24.03.2015,Saturday,CENTRAL,400 Block of STOCKTON ST,-122.4071145,37.78990198
24.03.2015,Saturday,CENTRAL,400 Block of STOCKTON ST,-122.4071145,37.78990198
24.03.2015,Saturday,PARK,KIRKHAM ST . 5TH AV,-122.4940104,37.75907469
24.03.2015,Saturday,SOUTHERN,TAYLOR ST . GOLDEN GATE AV,-122.4102935,37.78223059
24.03.2015,Saturday,MISSION,SHOTWELL ST . 18TH ST,-122.4160784,37.76203479
24.03.2015,Saturday,MISSION,4200 Block of 19TH ST,-122.4365027,37.75913465
24.03.2015,Saturday,MISSION,4200 Block of 19TH ST,-122.4365027,37.75913465
24.03.2015,Saturday,BAYVIEW,TOPEKA AV . BRIDGEVIEW DR,-122.3976906,37.73327815
24.03.2015,Saturday,SOUTHERN,0 Block of BLUXOME ST,-122.3969055,37.77685877
24.03.2015,Saturday,CENTRAL,400 Block of BAY ST,-122.4144279,37.80546162
24.03.2015,Saturday,CENTRAL,400 Block of BAY ST,-122.4144279,37.80546162
24.03.2015,Saturday,NORTHERN,FILLMORE ST . TURK ST,-122.4321428,37.78049558
24.03.2015,Saturday,CENTRAL,SANSOME ST . VALLEJO ST,-122.402423,37.79938312
24.03.2015,Saturday,SOUTHERN,1100 Block of MISSION ST,-122.4117238,37.77866744
24.03.2015,Saturday,SOUTHERN,500 Block of 5TH ST,-122.3999811,37.77762424
24.03.2015,Saturday,INGLESIDE,400 Block of EDINBURGH ST,-122.4313713,37.72196757
24.03.2015,Saturday,INGLESIDE,400 Block of EDINBURGH ST,-122.4313713,37.72196757
24.03.2015,Saturday,INGLESIDE,ALEMANY BL . ONONDAGA AV,-122.4386424,37.72162637
24.03.2015,Saturday,TENDERLOIN,0 Block of TURK ST,-122.4098537,37.78338624
24.03.2015,Saturday,NORTHERN,FILLMORE ST . CALIFORNIA ST,-122.4338431,37.78890624
24.03.2015,Saturday,CENTRAL,STOCKTON ST . VALLEJO ST,-122.40881,37.79857121
24.03.2015,Saturday,CENTRAL,STOCKTON ST . VALLEJO ST,-122.40881,37.79857121
24.03.2015,Saturday,CENTRAL,STOCKTON ST . VALLEJO ST,-122.40881,37.79857121
24.03.2015,Saturday,TARAVAL,1200 Block of 28TH AV,-122.4869042,37.76405678
24.03.2015,Saturday,TENDERLOIN,200 Block of TURK ST,-122.4132375,37.78284302
24.03.2015,Saturday,TENDERLOIN,200 Block of TURK ST,-122.4132375,37.78284302
24.03.2015,Saturday,TENDERLOIN,200 Block of TURK ST,-122.4132375,37.78284302
24.03.2015,Saturday,TENDERLOIN,200 Block of TURK ST,-122.4132375,37.78284302
24.03.2015,Saturday,TENDERLOIN,200 Block of TURK ST,-122.4132375,37.78284302
24.03.2015,Saturday,CENTRAL,MONTGOMERY ST . MARKET ST,-122.4020702,37.78871987
24.03.2015,Saturday,NORTHERN,VANNESS AV . PINE ST,-122.4221395,37.78941076
24.03.2015,Saturday,TENDERLOIN,LARKIN ST . FULTON ST,-122.41677,37.77958458
24.03.2015,Saturday,MISSION,400 Block of CASTRO ST,-122.4351501,37.76175972
24.03.2015,Saturday,BAYVIEW,TOLAND ST . JERROLD AV,-122.3987487,37.7440977
24.03.2015,Saturday,TENDERLOIN,100 Block of STOCKTON ST,-122.4064279,37.78710945
24.03.2015,Saturday,NORTHERN,1100 Block of FILLMORE ST,-122.4321162,37.78003044
24.03.2015,Saturday,SOUTHERN,100 Block of 4TH ST,-122.4031614,37.78369095
24.03.2015,Saturday,TARAVAL,0 Block of SANANSELMO AV,-122.4677698,37.73729981
24.03.2015,Saturday,PARK,1600 Block of GOLDEN GATE AV,-122.4373069,37.77893929
24.03.2015,Saturday,SOUTHERN,MARKET ST . 11TH ST,-122.4186983,37.77558941
24.03.2015,Saturday,SOUTHERN,MARKET ST . 11TH ST,-122.4186983,37.77558941
24.03.2015,Saturday,SOUTHERN,MARKET ST . 11TH ST,-122.4186983,37.77558941
24.03.2015,Saturday,NORTHERN,400 Block of HAYES ST,-122.4237497,37.77672943
24.03.2015,Saturday,SOUTHERN,400 Block of 7TH ST,-122.4051874,37.77455293
24.03.2015,Saturday,SOUTHERN,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
24.03.2015,Saturday,NORTHERN,100 Block of PAGE ST,-122.4232028,37.77403947
24.03.2015,Saturday,TARAVAL,1700 Block of 15TH AV,-122.4721953,37.75558378
24.03.2015,Saturday,NORTHERN,WEBSTER ST . UNION ST,-122.4338505,37.79729795
24.03.2015,Saturday,NORTHERN,2100 Block of BAY ST,-122.4423803,37.80189009
24.03.2015,Saturday,NORTHERN,VANNESS AV . PINE ST,-122.4221395,37.78941076
24.03.2015,Saturday,NORTHERN,CALIFORNIA ST . VANNESS AV,-122.4223305,37.79036907
24.03.2015,Saturday,MISSION,18TH ST . DOLORES ST,-122.4260796,37.76142678
24.03.2015,Saturday,MISSION,18TH ST . DOLORES ST,-122.4260796,37.76142678
24.03.2015,Saturday,MISSION,18TH ST . DOLORES ST,-122.4260796,37.76142678
24.03.2015,Saturday,RICHMOND,5100 Block of GEARY BL,-122.4745541,37.78068135
24.03.2015,Saturday,CENTRAL,700 Block of VALLEJO ST,-122.4097917,37.79850835
24.03.2015,Saturday,INGLESIDE,200 Block of BROOKDALE AV,-122.4230983,37.71030452
24.03.2015,Saturday,RICHMOND,5100 Block of GEARY BL,-122.4745541,37.78068135
24.03.2015,Saturday,RICHMOND,5100 Block of GEARY BL,-122.4745541,37.78068135
24.03.2015,Saturday,CENTRAL,NORTHPOINT ST . MASON ST,-122.4137895,37.80655265
24.03.2015,Saturday,BAYVIEW,NORTHRIDGE RD . HARBOR RD,-122.3770021,37.73101098
24.03.2015,Saturday,SOUTHERN,MARKET ST . JONES ST,-122.4119795,37.78090397
24.03.2015,Saturday,TENDERLOIN,8TH ST . MARKET ST,-122.4147438,37.77871926
24.03.2015,Saturday,SOUTHERN,MARKET ST . 5TH ST,-122.4080683,37.78399168
24.03.2015,Saturday,SOUTHERN,200 Block of FOLSOM ST,-122.3923477,37.78906036
24.03.2015,Saturday,MISSION,600 Block of VALENCIA ST,-122.4217477,37.76274366
24.03.2015,Saturday,NORTHERN,400 Block of AVILA ST,-122.4405155,37.80518054
24.03.2015,Saturday,SOUTHERN,800 Block of MARKET ST,-122.4076335,37.78418935
24.03.2015,Saturday,TENDERLOIN,0 Block of OFARRELL ST,-122.4058954,37.78673422
24.03.2015,Saturday,TENDERLOIN,0 Block of OFARRELL ST,-122.4058954,37.78673422
24.03.2015,Saturday,TENDERLOIN,100 Block of EDDY ST,-122.4101571,37.78429738
24.03.2015,Saturday,MISSION,18TH ST . COLLINGWOOD ST,-122.4361153,37.76082284
24.03.2015,Saturday,SOUTHERN,100 Block of 6TH ST,-122.4084666,37.78070083
24.03.2015,Saturday,MISSION,2800 Block of 24TH ST,-122.4096034,37.75282208
24.03.2015,Saturday,MISSION,2800 Block of 24TH ST,-122.4096034,37.75282208
24.03.2015,Saturday,NORTHERN,1100 Block of LARKIN ST,-122.4185805,37.78819061
24.03.2015,Saturday,SOUTHERN,100 Block of SHIPLEY ST,-122.4016994,37.78065229
24.03.2015,Saturday,BAYVIEW,1700 Block of NEWHALL ST,-122.3944257,37.73310647
24.03.2015,Saturday,NORTHERN,FELL ST . LAGUNA ST,-122.4260714,37.77552412
24.03.2015,Saturday,TENDERLOIN,100 Block of EDDY ST,-122.4101571,37.78429738
24.03.2015,Saturday,INGLESIDE,ALEMANY BL . JUSTIN DR,-122.4261635,37.73116793
24.03.2015,Saturday,CENTRAL,CALIFORNIA ST . KEARNY ST,-122.4044206,37.79264021
24.03.2015,Saturday,TENDERLOIN,TURK ST . LEAVENWORTH ST,-122.4140563,37.78279311
24.03.2015,Saturday,TENDERLOIN,0 Block of TURK ST,-122.4098537,37.78338624
24.03.2015,Saturday,MISSION,25TH ST . MISSION ST,-122.4182893,37.75064029
24.03.2015,Saturday,NORTHERN,1300 Block of BUSH ST,-122.4195082,37.78885654
24.03.2015,Saturday,NORTHERN,1300 Block of BUSH ST,-122.4195082,37.78885654
24.03.2015,Saturday,PARK,OAK ST . SHRADER ST,-122.4522427,37.77122868
24.03.2015,Saturday,SOUTHERN,1100 Block of MARKET ST,-122.4135641,37.77951403
24.03.2015,Saturday,NORTHERN,1200 Block of SUTTER ST,-122.4209419,37.78759616
24.03.2015,Saturday,SOUTHERN,400 Block of CLEMENTINA ST,-122.405112,37.77984316
24.03.2015,Saturday,RICHMOND,2800 Block of CALIFORNIA ST,-122.4412799,37.7879051
24.03.2015,Saturday,TARAVAL,500 Block of SKYLINEBLVD HY,-122.5016724,37.72202452
24.03.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
24.03.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
24.03.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
24.03.2015,Saturday,BAYVIEW,1200 Block of OAKDALE AV,-122.3830723,37.73055288
24.03.2015,Saturday,TENDERLOIN,JONES ST . GOLDEN GATE AV,-122.4122242,37.78207293
24.03.2015,Saturday,CENTRAL,500 Block of FRANCISCO ST,-122.4142668,37.80463488
24.03.2015,Saturday,CENTRAL,500 Block of FRANCISCO ST,-122.4142668,37.80463488
24.03.2015,Saturday,CENTRAL,500 Block of FRANCISCO ST,-122.4142668,37.80463488
24.03.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
24.03.2015,Saturday,BAYVIEW,1400 Block of ARMSTRONG AV,-122.389407,37.72468854
24.03.2015,Saturday,INGLESIDE,1100 Block of GENEVA AV,-122.4366491,37.71430297
24.03.2015,Saturday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054
24.03.2015,Saturday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054
24.03.2015,Saturday,SOUTHERN,0 Block of THE EMBARCADERONORTH ST,-122.3877113,37.78841856
24.03.2015,Saturday,BAYVIEW,DAKOTA ST . 23RD ST,-122.3967161,37.75485988
24.03.2015,Saturday,BAYVIEW,600 Block of TENNESSEE ST,-122.3897222,37.76361501
24.03.2015,Saturday,BAYVIEW,600 Block of TENNESSEE ST,-122.3897222,37.76361501
24.03.2015,Saturday,MISSION,1900 Block of MISSION ST,-122.4198146,37.76584272
24.03.2015,Saturday,MISSION,1900 Block of MISSION ST,-122.4198146,37.76584272
24.03.2015,Saturday,MISSION,1900 Block of MISSION ST,-122.4198146,37.76584272
24.03.2015,Saturday,NORTHERN,600 Block of EDDY ST,-122.418382,37.78325838
24.03.2015,Saturday,PARK,1500 Block of WALLER ST,-122.4489109,37.76874253
24.03.2015,Saturday,INGLESIDE,2400 Block of SAN JOSE AV,-122.4483035,37.71867248
24.03.2015,Saturday,INGLESIDE,2400 Block of SAN JOSE AV,-122.4483035,37.71867248
24.03.2015,Saturday,INGLESIDE,2400 Block of SAN JOSE AV,-122.4483035,37.71867248
24.03.2015,Saturday,NORTHERN,2000 Block of FILLMORE ST,-122.4338136,37.78842878
24.03.2015,Saturday,INGLESIDE,LONDON ST . EXCELSIOR AV,-122.4328566,37.72587208
24.03.2015,Saturday,RICHMOND,2500 Block of MCALLISTER ST,-122.453892,37.77569059
24.03.2015,Saturday,RICHMOND,400 Block of 6TH AV,-122.4642799,37.7800333
24.03.2015,Saturday,NORTHERN,100 Block of ROSE ST,-122.42303,37.773584
24.03.2015,Saturday,NORTHERN,100 Block of ROSE ST,-122.42303,37.773584
24.03.2015,Saturday,NORTHERN,100 Block of ROSE ST,-122.42303,37.773584
24.03.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
24.03.2015,Saturday,CENTRAL,0 Block of GREEN ST,-122.4008285,37.8004786
24.03.2015,Saturday,MISSION,800 Block of CAPP ST,-122.4174994,37.75308467
24.03.2015,Saturday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054
24.03.2015,Saturday,NORTHERN,FILLMORE ST . TURK ST,-122.4321428,37.78049558
24.03.2015,Saturday,PARK,0 Block of SHRADER ST,-122.4528398,37.77451454
24.03.2015,Saturday,INGLESIDE,SAN JOSE AV . GENEVA AV,-122.4466072,37.72072313
24.03.2015,Saturday,SOUTHERN,3RD ST . MISSION ST,-122.4020277,37.78624835
24.03.2015,Saturday,SOUTHERN,3RD ST . MISSION ST,-122.4020277,37.78624835
24.03.2015,Saturday,SOUTHERN,500 Block of JESSIE ST,-122.4097765,37.78105588
24.03.2015,Saturday,NORTHERN,1100 Block of FILLMORE ST,-122.4319796,37.78004785
24.03.2015,Saturday,BAYVIEW,2500 Block of MARIN ST,-122.4027674,37.74822034
24.03.2015,Saturday,CENTRAL,800 Block of NORTHPOINT ST,-122.4212154,37.80566044
24.03.2015,Saturday,PARK,1400 Block of 7TH AV,-122.4639066,37.76132226
24.03.2015,Saturday,MISSION,DOLORES ST . DORLAND ST,-122.426147,37.7621591
24.03.2015,Saturday,NORTHERN,OCTAVIA ST . HAIGHT ST,-122.4238693,37.77294226
24.03.2015,Saturday,NORTHERN,2200 Block of STEINER ST,-122.4358312,37.79006523
24.03.2015,Saturday,TENDERLOIN,100 Block of EDDY ST,-122.4101571,37.78429738
24.03.2015,Saturday,TENDERLOIN,100 Block of EDDY ST,-122.4101571,37.78429738
24.03.2015,Saturday,SOUTHERN,800 Block of MARKET ST,-122.406521,37.78506294
24.03.2015,Saturday,SOUTHERN,800 Block of MARKET ST,-122.406521,37.78506294
24.03.2015,Saturday,SOUTHERN,800 Block of MARKET ST,-122.406521,37.78506294
24.03.2015,Saturday,NORTHERN,3000 Block of FRANKLIN ST,-122.4265414,37.80253511
24.03.2015,Saturday,TARAVAL,2600 Block of LINCOLN WY,-122.48637,37.7649533
24.03.2015,Saturday,SOUTHERN,15TH ST . KANSAS ST,-122.403761,37.76731617
24.03.2015,Saturday,SOUTHERN,0 Block of THE EMBARCADEROSOUTH ST,-122.3883799,37.78331041
24.03.2015,Saturday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439
24.03.2015,Saturday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439
24.03.2015,Saturday,RICHMOND,CLEMENT ST . 20TH AV,-122.479515,37.78225886
24.03.2015,Saturday,NORTHERN,1600 Block of FILBERT ST,-122.4266621,37.79922341
24.03.2015,Saturday,TENDERLOIN,600 Block of ELLIS ST,-122.4169161,37.78439445
24.03.2015,Saturday,TENDERLOIN,100 Block of HYDE ST,-122.415533,37.7821373
24.03.2015,Saturday,TENDERLOIN,100 Block of HYDE ST,-122.415533,37.7821373
24.03.2015,Saturday,TENDERLOIN,100 Block of HYDE ST,-122.415533,37.7821373
24.03.2015,Saturday,BAYVIEW,900 Block of MINNESOTA ST,-122.390262,37.75911686
24.03.2015,Saturday,BAYVIEW,900 Block of MINNESOTA ST,-122.390262,37.75911686
24.03.2015,Saturday,BAYVIEW,900 Block of MINNESOTA ST,-122.390262,37.75911686
24.03.2015,Saturday,BAYVIEW,900 Block of MINNESOTA ST,-122.390262,37.75911686
24.03.2015,Saturday,BAYVIEW,900 Block of MINNESOTA ST,-122.390262,37.75911686
24.03.2015,Saturday,INGLESIDE,VISITACION AV . SCHWERIN ST,-122.4106413,37.71220587
24.03.2015,Saturday,NORTHERN,1900 Block of POST ST,-122.4343283,37.7850501
24.03.2015,Saturday,SOUTHERN,100 Block of BLUXOME ST,-122.399064,37.77501221
24.03.2015,Saturday,NORTHERN,2000 Block of VANNESS AV,-122.4229689,37.79440698
24.03.2015,Saturday,INGLESIDE,3300 Block of MISSION ST,-122.4216445,37.74299701
24.03.2015,Saturday,MISSION,3900 Block of 24TH ST,-122.4307837,37.75144796
24.03.2015,Saturday,RICHMOND,5400 Block of GEARY BL,-122.4777721,37.78028491
24.03.2015,Saturday,SOUTHERN,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
24.03.2015,Saturday,NORTHERN,900 Block of FILLMORE ST,-122.4316024,37.77818363
24.03.2015,Saturday,NORTHERN,900 Block of FILLMORE ST,-122.4316024,37.77818363
24.03.2015,Saturday,NORTHERN,900 Block of FILLMORE ST,-122.4316024,37.77818363
24.03.2015,Saturday,INGLESIDE,700 Block of MOSCOW ST,-122.4316905,37.71577283
24.03.2015,Saturday,PARK,GEARY BL . SCOTT ST,-122.4378509,37.78371743
24.03.2015,Saturday,SOUTHERN,1000 Block of MISSION ST,-122.4097952,37.78003563
24.03.2015,Saturday,NORTHERN,MARINA BL . AVILA ST,-122.4400028,37.80607492
24.03.2015,Saturday,RICHMOND,700 Block of ANZA ST,-122.4543453,37.78012262
24.03.2015,Saturday,CENTRAL,900 Block of POST ST,-122.4168252,37.78727715
24.03.2015,Saturday,NORTHERN,3200 Block of BAKER ST,-122.4463727,37.80096948
24.03.2015,Saturday,INGLESIDE,SENECA AV . MISSION ST,-122.4401056,37.71766589
24.03.2015,Saturday,CENTRAL,THE EMBARCADERONORTH ST . BROADWAY ST,-122.3973919,37.79906588
24.03.2015,Saturday,BAYVIEW,5800 Block of 3RD ST,-122.3947228,37.7247561
24.03.2015,Saturday,TARAVAL,600 Block of TARAVAL ST,-122.4730304,37.74322155
24.03.2015,Saturday,MISSION,2600 Block of 23RD ST,-122.4059682,37.75436127
24.03.2015,Saturday,INGLESIDE,5400 Block of MISSION ST,-122.4442087,37.71303718
24.03.2015,Saturday,SOUTHERN,1100 Block of HOWARD ST,-122.410733,37.77683491
24.03.2015,Saturday,PARK,1200 Block of BRODERICK ST,-122.4409436,37.78177524
24.03.2015,Saturday,PARK,1200 Block of BRODERICK ST,-122.4409436,37.78177524
24.03.2015,Saturday,INGLESIDE,300 Block of NIAGARA AV,-122.4467823,37.7191115
24.03.2015,Saturday,TARAVAL,2600 Block of 19TH AV,-122.4754846,37.73836557
24.03.2015,Saturday,INGLESIDE,300 Block of NIAGARA AV,-122.4467823,37.7191115
24.03.2015,Saturday,CENTRAL,HYDE ST . POST ST,-122.4166424,37.78724504
24.03.2015,Saturday,CENTRAL,1100 Block of GRANT AV,-122.4068178,37.79719431
24.03.2015,Saturday,MISSION,2300 Block of 16TH ST,-122.4095299,37.76571844
24.03.2015,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
24.03.2015,Saturday,CENTRAL,400 Block of STOCKTON ST,-122.4069776,37.7899181
24.03.2015,Saturday,INGLESIDE,1500 Block of GENEVA AV,-122.4308263,37.7124349
24.03.2015,Saturday,INGLESIDE,1500 Block of GENEVA AV,-122.4308263,37.7124349
24.03.2015,Saturday,SOUTHERN,0 Block of BLUXOME ST,-122.3969055,37.77685877
24.03.2015,Saturday,BAYVIEW,400 Block of PENNSYLVANIA AV,-122.3933564,37.76083104
24.03.2015,Saturday,PARK,900 Block of BUENAVISTAWEST AV,-122.4432416,37.76999411
24.03.2015,Saturday,PARK,900 Block of BUENAVISTAWEST AV,-122.4432416,37.76999411
24.03.2015,Saturday,NORTHERN,200 Block of PAGE ST,-122.4248514,37.77382983
24.03.2015,Saturday,NORTHERN,200 Block of PAGE ST,-122.4248514,37.77382983
